0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Idx,Period H1,FMA H1,SLMA H1,550MA H1,DeltaC H1,Macd H1,Plot2 H1,Plot3 H1,Plot4 H1,Idx,Period M15,FMA M15,SLMA M15,550MA M15,DeltaC M15,Macd M15,Plot2 M15,Plot3 M15,Plot4 M15,Idx,Period M5,FMA M5,SLMA M5,550MA M5,DeltaC M5,Macd M5,Plot2 M5,Plot3 M5,Plot4 M5,Idx,Period M1,FMA M1,SLMA M1,550MA M1,DeltaC M1,Macd M1,Plot2 M1,Plot3 M1,Plot4 M1
681,2024.04.05 10:00:00,1.08357,1.08274,0.00000,Positive,-0.000262,0.001577,0.000575,0.000687,681,2024.05.06 17:00:00,1.07727,1.07696,0.00000,Positive,0.000487,0.000587,0.000563,0.000804,681,2024.05.13 10:35:00,1.07724,1.07718,1.07713,Positive,0.000063,0.000055,-0.000004,-0.000011,681,2024.05.15 08:02:00,1.08262,1.08260,1.08135,Positive,-0.000013,0.000080,0.000091,0.000129
682,2024.04.05 09:00:00,1.08362,1.08274,0.00000,Positive,-0.000250,0.001618,0.000574,0.000683,682,2024.05.06 16:45:00,1.07719,1.07689,0.00000,Positive,0.000475,0.000567,0.000558,0.000797,682,2024.05.13 10:30:00,1.07724,1.07718,1.07713,Positive,0.000075,0.000055,-0.000005,-0.000012,682,2024.05.15 08:01:00,1.08262,1.08260,1.08135,Positive,-0.000008,0.000084,0.000093,0.000131
683,2024.04.05 08:00:00,1.08368,1.08275,0.00000,Positive,-0.000197,0.001668,0.000574,0.000682,683,2024.05.06 16:30:00,1.07708,1.07681,0.00000,Positive,0.000412,0.000533,0.000548,0.000785,683,2024.05.13 10:25:00,1.07723,1.07717,1.07713,Positive,0.000084,0.000054,-0.000006,-0.000014,683,2024.05.15 08:00:00,1.08263,1.08260,1.08135,Positive,-0.000003,0.000087,0.000094,0.000133
684,2024.04.05 07:00:00,1.08376,1.08275,0.00000,Positive,-0.000117,0.001723,0.000575,0.000682,684,2024.05.06 16:15:00,1.07696,1.07674,0.00000,Positive,0.000323,0.000496,0.000538,0.000772,684,2024.05.13 10:20:00,1.07722,1.07716,0.00000,Positive,0.000087,0.000050,-0.000008,-0.000017,684,2024.05.15 07:59:00,1.08263,1.08260,1.08135,Positive,0.000005,0.000091,0.000096,0.000135
685,2024.04.05 06:00:00,1.08384,1.08276,0.00000,Positive,-0.000019,0.001779,0.000576,0.000680,685,2024.05.06 16:00:00,1.07687,1.07668,0.00000,Positive,0.000248,0.000467,0.000531,0.000762,685,2024.05.13 10:15:00,1.07721,1.07715,0.00000,Positive,0.000084,0.000045,-0.000011,-0.000020,685,2024.05.15 07:58:00,1.08263,1.08260,1.08134,Positive,0.000010,0.000094,0.000097,0.000136
686,2024.04.05 05:00:00,1.08393,1.08276,0.00000,Positive,0.000122,0.001840,0.000577,0.000681,686,2024.05.06 15:45:00,1.07681,1.07664,0.00000,Positive,0.000193,0.000448,0.000527,0.000757,686,2024.05.13 10:10:00,1.07720,1.07715,0.00000,Positive,0.000080,0.000040,-0.000014,-0.000023,686,2024.05.15 07:57:00,1.08263,1.08260,1.08134,Positive,0.000011,0.000096,0.000097,0.000137
687,2024.04.05 04:00:00,1.08399,1.08274,0.00000,Positive,0.000284,0.001901,0.000578,0.000679,687,2024.05.06 15:30:00,1.07678,1.07662,0.00000,Positive,0.000187,0.000444,0.000528,0.000759,687,2024.05.13 10:05:00,1.07719,1.07714,0.00000,Positive,0.000090,0.000038,-0.000015,-0.000025,687,2024.05.15 07:56:00,1.08263,1.08260,1.08134,Positive,0.000013,0.000098,0.000098,0.000138
688,2024.04.05 03:00:00,1.08399,1.08269,0.00000,Positive,0.000338,0.001923,0.000565,0.000661,688,2024.05.06 15:15:00,1.07674,1.07659,0.00000,Positive,0.000172,0.000438,0.000529,0.000759,688,2024.05.13 10:00:00,1.07717,1.07713,0.00000,Positive,0.000081,0.000031,-0.000018,-0.000029,688,2024.05.15 07:55:00,1.08262,1.08260,1.08134,Positive,0.000008,0.000097,0.000098,0.000138
689,2024.04.05 02:00:00,1.08401,1.08264,0.00000,Positive,0.000454,0.001958,0.000556,0.000647,689,2024.05.06 15:00:00,1.07671,1.07657,0.00000,Positive,0.000147,0.000430,0.000529,0.000760,689,2024.05.13 09:55:00,1.07715,1.07711,0.00000,Positive,0.000067,0.000023,-0.000021,-0.000033,689,2024.05.15 07:54:00,1.08262,1.08259,1.08133,Positive,0.000001,0.000097,0.000098,0.000138
690,2024.04.05 01:00:00,1.08403,1.08259,0.00000,Positive,0.000599,0.001995,0.000547,0.000633,690,2024.05.06 14:45:00,1.07669,1.07655,0.00000,Positive,0.000159,0.000434,0.000532,0.000764,690,2024.05.13 09:50:00,1.07714,1.07711,0.00000,Positive,0.000064,0.000019,-0.000023,-0.000036,690,2024.05.15 07:53:00,1.08262,1.08259,1.08133,Positive,-0.000002,0.000098,0.000099,0.000139
691,2024.04.05 00:00:00,1.08407,1.08257,0.00000,Positive,0.000762,0.002028,0.000535,0.000617,691,2024.05.06 14:30:00,1.07666,1.07653,0.00000,Positive,0.000138,0.000428,0.000533,0.000766,691,2024.05.13 09:45:00,1.07713,1.07710,0.00000,Positive,0.000060,0.000014,-0.000026,-0.000039,691,2024.05.15 07:52:00,1.08262,1.08259,1.08133,Positive,-0.000002,0.000100,0.000100,0.000140
692,2024.04.04 23:00:00,1.08411,1.08253,0.00000,Positive,0.000970,0.002065,0.000525,0.000601,692,2024.05.06 14:15:00,1.07664,1.07652,0.00000,Positive,0.000126,0.000426,0.000535,0.000768,692,2024.05.13 09:40:00,1.07711,1.07708,0.00000,Positive,0.000048,0.000007,-0.000028,-0.000043,692,2024.05.15 07:51:00,1.08262,1.08259,1.08133,Positive,-0.000006,0.000101,0.000100,0.000141
693,2024.04.04 22:00:00,1.08413,1.08246,0.00000,Positive,0.001248,0.002109,0.000515,0.000587,693,2024.05.06 14:00:00,1.07662,1.07650,0.00000,Positive,0.000126,0.000428,0.000538,0.000772,693,2024.05.13 09:35:00,1.07709,1.07708,0.00000,Positive,0.000033,0.000001,-0.000031,-0.000046,693,2024.05.15 07:50:00,1.08262,1.08259,1.08133,Positive,-0.000005,0.000104,0.000101,0.000142
694,2024.04.04 21:00:00,1.08406,1.08234,0.00000,Positive,0.001419,0.002109,0.000491,0.000554,694,2024.05.06 13:45:00,1.07660,1.07648,0.00000,Positive,0.000130,0.000430,0.000542,0.000777,694,2024.05.13 09:30:00,1.07708,1.07707,0.00000,Positive,0.000018,-0.000006,-0.000033,-0.000049,694,2024.05.15 07:49:00,1.08262,1.08259,1.08132,Positive,-0.000003,0.000107,0.000102,0.000143
695,2024.04.04 20:00:00,1.08392,1.08219,0.00000,Positive,0.001513,0.002079,0.000458,0.000508,695,2024.05.06 13:30:00,1.07657,1.07646,0.00000,Positive,0.000119,0.000429,0.000544,0.000780,695,2024.05.13 09:25:00,1.07707,1.07706,0.00000,Positive,0.000008,-0.000009,-0.000035,-0.000052,695,2024.05.15 07:48:00,1.08262,1.08259,1.08132,Positive,-0.000002,0.000109,0.000103,0.000144
696,2024.04.04 19:00:00,1.08377,1.08202,0.00000,Positive,0.001625,0.002047,0.000424,0.000462,696,2024.05.06 13:15:00,1.07655,1.07644,0.00000,Positive,0.000121,0.000432,0.000548,0.000785,696,2024.05.13 09:20:00,1.07707,1.07706,0.00000,Positive,0.000006,-0.000011,-0.000036,-0.000053,696,2024.05.15 07:47:00,1.08262,1.08259,1.08132,Positive,0.000000,0.000112,0.000104,0.000145
697,2024.04.04 18:00:00,1.08357,1.08183,0.00000,Positive,0.001682,0.001994,0.000383,0.000407,697,2024.05.06 13:00:00,1.07654,1.07642,0.00000,Positive,0.000132,0.000438,0.000553,0.000791,697,2024.05.13 09:15:00,1.07707,1.07706,0.00000,Positive,0.000009,-0.000011,-0.000037,-0.000054,697,2024.05.15 07:46:00,1.08262,1.08258,1.08132,Positive,0.000003,0.000115,0.000105,0.000147
698,2024.04.04 17:00:00,1.08333,1.08161,0.00000,Positive,0.001703,0.001927,0.000337,0.000347,698,2024.05.06 12:45:00,1.07652,1.07641,0.00000,Positive,0.000140,0.000442,0.000557,0.000797,698,2024.05.13 09:10:00,1.07707,1.07706,0.00000,Positive,0.000008,-0.000012,-0.000037,-0.000055,698,2024.05.15 07:45:00,1.08262,1.08258,1.08131,Positive,0.000003,0.000117,0.000106,0.000148
699,2024.04.04 16:00:00,1.08307,1.08139,0.00000,Positive,0.001681,0.001846,0.000288,0.000281,699,2024.05.06 12:30:00,1.07650,1.07639,0.00000,Positive,0.000136,0.000442,0.000560,0.000801,699,2024.05.13 09:05:00,1.07706,1.07706,0.00000,Positive,0.000005,-0.000014,-0.000038,-0.000056,699,2024.05.15 07:44:00,1.08262,1.08258,1.08131,Positive,0.000007,0.000120,0.000107,0.000149
700,2024.04.04 15:00:00,1.08283,1.08119,0.00000,Positive,0.001630,0.001757,0.000237,0.000213,700,2024.05.06 12:15:00,1.07646,1.07636,0.00000,Positive,0.000110,0.000438,0.000561,0.000803,700,2024.05.13 09:00:00,1.07706,1.07706,0.00000,Positive,0.000002,-0.000016,-0.000039,-0.000057,700,2024.05.15 07:43:00,1.08262,1.08258,1.08131,Positive,0.000007,0.000122,0.000108,0.000149
701,2024.04.04 14:00:00,1.08263,1.08101,0.00000,Positive,0.001716,0.001706,0.000198,0.000161,701,2024.05.06 12:00:00,1.07640,1.07633,0.00000,Positive,0.000030,0.000419,0.000559,0.000799,701,2024.05.13 08:55:00,1.07706,1.07706,0.00000,Negative,-0.000001,-0.000017,-0.000040,-0.000058,701,2024.05.15 07:42:00,1.08262,1.08258,1.08131,Positive,0.000007,0.000123,0.000108,0.000150
702,2024.04.04 13:00:00,1.08240,1.08080,0.00000,Positive,0.001728,0.001630,0.000151,0.000098,702,2024.05.06 11:45:00,1.07638,1.07632,0.00000,Positive,-0.000019,0.000414,0.000560,0.000801,702,2024.05.13 08:50:00,1.07707,1.07706,0.00000,Positive,0.000010,-0.000015,-0.000040,-0.000058,702,2024.05.15 07:41:00,1.08262,1.08257,1.08130,Positive,0.000007,0.000125,0.000109,0.000151
703,2024.04.04 12:00:00,1.08215,1.08058,0.00000,Positive,0.001728,0.001548,0.000103,0.000034,703,2024.05.06 11:30:00,1.07639,1.07633,0.00000,Positive,0.000000,0.000429,0.000569,0.000812,703,2024.05.13 08:45:00,1.07707,1.07706,0.00000,Positive,0.000015,-0.000014,-0.000040,-0.000059,703,2024.05.15 07:40:00,1.08262,1.08257,1.08130,Positive,0.000006,0.000127,0.000109,0.000151
704,2024.04.04 11:00:00,1.08188,1.08037,0.00000,Positive,0.001670,0.001450,0.000050,-0.000036,704,2024.05.06 11:15:00,1.07638,1.07631,0.00000,Positive,0.000002,0.000439,0.000575,0.000820,704,2024.05.13 08:40:00,1.07707,1.07706,0.00000,Positive,0.000025,-0.000013,-0.000040,-0.000059,704,2024.05.15 07:39:00,1.08262,1.08257,1.08130,Positive,0.000010,0.000130,0.000110,0.000152
705,2024.04.04 10:00:00,1.08163,1.08018,0.00000,Positive,0.001622,0.001355,-0.000001,-0.000103,705,2024.05.06 11:00:00,1.07636,1.07630,0.00000,Positive,-0.000033,0.000440,0.000578,0.000825,705,2024.05.13 08:35:00,1.07707,1.07706,0.00000,Positive,0.000026,-0.000015,-0.000041,-0.000060,705,2024.05.15 07:38:00,1.08262,1.08257,1.08130,Positive,0.000015,0.000133,0.000111,0.000154
706,2024.04.04 09:00:00,1.08145,1.08001,0.00000,Positive,0.001712,0.001299,-0.000039,-0.000154,706,2024.05.06 10:45:00,1.07635,1.07630,0.00000,Positive,-0.000055,0.000445,0.000583,0.000831,706,2024.05.13 08:30:00,1.07707,1.07706,0.00000,Positive,0.000026,-0.000017,-0.000042,-0.000061,706,2024.05.15 07:37:00,1.08263,1.08257,1.08129,Positive,0.000022,0.000136,0.000112,0.000155
707,2024.04.04 08:00:00,1.08125,1.07983,0.00000,Positive,0.001782,0.001232,-0.000081,-0.000210,707,2024.05.06 10:30:00,1.07636,1.07630,0.00000,Positive,-0.000055,0.000458,0.000591,0.000841,707,2024.05.13 08:25:00,1.07706,1.07705,0.00000,Positive,0.000022,-0.000020,-0.000044,-0.000063,707,2024.05.15 07:36:00,1.08263,1.08257,1.08129,Positive,0.000029,0.000139,0.000113,0.000156
708,2024.04.04 07:00:00,1.08103,1.07964,0.00000,Positive,0.001837,0.001156,-0.000125,-0.000269,708,2024.05.06 10:15:00,1.07636,1.07630,0.00000,Positive,-0.000071,0.000467,0.000597,0.000848,708,2024.05.13 08:20:00,1.07706,1.07705,0.00000,Positive,0.000028,-0.000020,-0.000044,-0.000064,708,2024.05.15 07:35:00,1.08263,1.08256,1.08129,Positive,0.000034,0.000141,0.000113,0.000156
709,2024.04.04 06:00:00,1.08081,1.07946,0.00000,Positive,0.001881,0.001073,-0.000171,-0.000330,709,2024.05.06 10:00:00,1.07638,1.07630,0.00000,Positive,-0.000060,0.000485,0.000605,0.000860,709,2024.05.13 08:15:00,1.07706,1.07705,0.00000,Positive,0.000034,-0.000021,-0.000045,-0.000065,709,2024.05.15 07:34:00,1.08262,1.08256,1.08129,Positive,0.000039,0.000143,0.000113,0.000157
710,2024.04.04 05:00:00,1.08056,1.07926,0.00000,Positive,0.001909,0.000982,-0.000219,-0.000393,710,2024.05.06 09:45:00,1.07638,1.07631,0.00000,Positive,-0.000068,0.000496,0.000612,0.000868,710,2024.05.13 08:10:00,1.07706,1.07705,0.00000,Positive,0.000038,-0.000022,-0.000046,-0.000066,710,2024.05.15 07:33:00,1.08262,1.08255,1.08128,Positive,0.000040,0.000144,0.000113,0.000156
711,2024.04.04 04:00:00,1.08031,1.07905,0.00000,Positive,0.001937,0.000888,-0.000268,-0.000457,711,2024.05.06 09:30:00,1.07640,1.07631,0.00000,Positive,-0.000051,0.000515,0.000621,0.000880,711,2024.05.13 08:05:00,1.07706,1.07705,0.00000,Positive,0.000042,-0.000024,-0.000047,-0.000067,711,2024.05.15 07:32:00,1.08261,1.08255,1.08128,Positive,0.000039,0.000144,0.000113,0.000156
712,2024.04.04 03:00:00,1.08004,1.07885,0.00000,Positive,0.001918,0.000779,-0.000320,-0.000526,712,2024.05.06 09:15:00,1.07642,1.07632,0.00000,Positive,-0.000038,0.000533,0.000629,0.000890,712,2024.05.13 08:00:00,1.07705,1.07705,0.00000,Positive,0.000045,-0.000026,-0.000048,-0.000069,712,2024.05.15 07:31:00,1.08260,1.08254,1.08128,Positive,0.000036,0.000144,0.000113,0.000155
713,2024.04.04 02:00:00,1.07977,1.07864,0.00000,Positive,0.001920,0.000675,-0.000370,-0.000591,713,2024.05.06 09:00:00,1.07644,1.07632,0.00000,Positive,-0.000009,0.000554,0.000639,0.000902,713,2024.05.13 07:55:00,1.07705,1.07704,0.00000,Positive,0.000049,-0.000028,-0.000049,-0.000070,713,2024.05.15 07:30:00,1.08260,1.08253,1.08128,Positive,0.000033,0.000143,0.000112,0.000155
714,2024.04.04 01:00:00,1.07949,1.07844,0.00000,Positive,0.001902,0.000564,-0.000422,-0.000659,714,2024.05.06 08:45:00,1.07644,1.07632,0.00000,Positive,-0.000013,0.000565,0.000645,0.000910,714,2024.05.13 07:50:00,1.07704,1.07704,0.00000,Positive,0.000049,-0.000032,-0.000051,-0.000072,714,2024.05.15 07:29:00,1.08259,1.08253,1.08127,Positive,0.000033,0.000144,0.000112,0.000155
715,2024.04.04 00:00:00,1.07922,1.07824,0.00000,Positive,0.001901,0.000458,-0.000471,-0.000723,715,2024.05.06 08:30:00,1.07645,1.07632,0.00000,Positive,0.000001,0.000581,0.000652,0.000920,715,2024.05.13 07:45:00,1.07703,1.07703,0.00000,Positive,0.000042,-0.000037,-0.000053,-0.000075,715,2024.05.15 07:28:00,1.08259,1.08252,1.08127,Positive,0.000035,0.000145,0.000112,0.000155
716,2024.04.03 23:00:00,1.07892,1.07803,0.00000,Positive,0.001840,0.000334,-0.000525,-0.000794,716,2024.05.06 08:15:00,1.07645,1.07631,0.00000,Positive,0.000002,0.000594,0.000658,0.000928,716,2024.05.13 07:40:00,1.07702,1.07702,0.00000,Positive,0.000033,-0.000042,-0.000055,-0.000077,716,2024.05.15 07:27:00,1.08258,1.08252,1.08127,Positive,0.000034,0.000145,0.000112,0.000154
717,2024.04.03 22:00:00,1.07861,1.07781,0.00000,Positive,0.001757,0.000206,-0.000579,-0.000865,717,2024.05.06 08:00:00,1.07646,1.07631,0.00000,Positive,0.000011,0.000608,0.000665,0.000936,717,2024.05.13 07:35:00,1.07701,1.07702,0.00000,Positive,0.000031,-0.000046,-0.000056,-0.000079,717,2024.05.15 07:26:00,1.08258,1.08251,1.08127,Positive,0.000034,0.000145,0.000112,0.000154
718,2024.04.03 21:00:00,1.07826,1.07758,0.00000,Positive,0.001612,0.000065,-0.000636,-0.000939,718,2024.05.06 07:45:00,1.07647,1.07631,0.00000,Positive,0.000035,0.000627,0.000673,0.000946,718,2024.05.13 07:30:00,1.07701,1.07702,0.00000,Positive,0.000028,-0.000049,-0.000058,-0.000081,718,2024.05.15 07:25:00,1.08257,1.08251,1.08126,Positive,0.000032,0.000146,0.000112,0.000154
719,2024.04.03 20:00:00,1.07792,1.07735,0.00000,Positive,0.001430,-0.000080,-0.000693,-0.001014,719,2024.05.06 07:30:00,1.07647,1.07630,0.00000,Positive,0.000042,0.000639,0.000679,0.000954,719,2024.05.13 07:25:00,1.07700,1.07701,0.00000,Negative,0.000022,-0.000053,-0.000059,-0.000083,719,2024.05.15 07:24:00,1.08257,1.08250,1.08126,Positive,0.000034,0.000147,0.000112,0.000154
720,2024.04.03 19:00:00,1.07756,1.07712,0.00000,Positive,0.001193,-0.000232,-0.000751,-0.001090,720,2024.05.06 07:15:00,1.07648,1.07630,0.00000,Positive,0.000055,0.000654,0.000686,0.000962,720,2024.05.13 07:20:00,1.07699,1.07701,0.00000,Negative,0.000014,-0.000057,-0.000061,-0.000085,720,2024.05.15 07:23:00,1.08257,1.08250,1.08126,Positive,0.000037,0.000148,0.000112,0.000154
721,2024.04.03 18:00:00,1.07720,1.07690,0.00000,Positive,0.000915,-0.000384,-0.000808,-0.001163,721,2024.05.06 07:00:00,1.07649,1.07630,0.00000,Positive,0.000088,0.000673,0.000693,0.000972,721,2024.05.13 07:15:00,1.07699,1.07701,0.00000,Negative,0.000014,-0.000059,-0.000061,-0.000086,721,2024.05.15 07:22:00,1.08256,1.08249,1.08126,Positive,0.000042,0.000150,0.000112,0.000154
722,2024.04.03 17:00:00,1.07690,1.07674,0.00000,Positive,0.000583,-0.000537,-0.000863,-0.001236,722,2024.05.06 06:45:00,1.07649,1.07629,0.00000,Positive,0.000117,0.000690,0.000700,0.000981,722,2024.05.13 07:10:00,1.07699,1.07701,0.00000,Negative,0.000018,-0.000060,-0.000062,-0.000086,722,2024.05.15 07:21:00,1.08256,1.08249,1.08125,Positive,0.000045,0.000151,0.000112,0.000154
723,2024.04.03 16:00:00,1.07677,1.07667,0.00000,Positive,0.000504,-0.000606,-0.000891,-0.001272,723,2024.05.06 06:30:00,1.07649,1.07628,0.00000,Positive,0.000136,0.000702,0.000706,0.000988,723,2024.05.13 07:05:00,1.07699,1.07701,0.00000,Negative,0.000017,-0.000062,-0.000063,-0.000087,723,2024.05.15 07:20:00,1.08256,1.08248,1.08125,Positive,0.000050,0.000152,0.000112,0.000154
724,2024.04.03 15:00:00,1.07669,1.07662,0.00000,Positive,0.000501,-0.000650,-0.000912,-0.001298,724,2024.05.06 06:15:00,1.07646,1.07626,0.00000,Positive,0.000136,0.000709,0.000709,0.000992,724,2024.05.13 07:00:00,1.07698,1.07701,0.00000,Negative,0.000014,-0.000065,-0.000064,-0.000089,724,2024.05.15 07:19:00,1.08255,1.08248,1.08125,Positive,0.000052,0.000152,0.000112,0.000153
725,2024.04.03 14:00:00,1.07658,1.07656,0.00000,Positive,0.000430,-0.000714,-0.000937,-0.001332,725,2024.05.06 06:00:00,1.07643,1.07623,0.00000,Positive,0.000110,0.000709,0.000711,0.000994,725,2024.05.13 06:55:00,1.07698,1.07701,0.00000,Negative,0.000001,-0.000070,-0.000065,-0.000091,725,2024.05.15 07:18:00,1.08255,1.08247,1.08125,Positive,0.000053,0.000152,0.000111,0.000152
726,2024.04.03 13:00:00,1.07653,1.07653,0.00000,Positive,0.000417,-0.000759,-0.000957,-0.001357,726,2024.05.06 05:45:00,1.07639,1.07620,0.00000,Positive,0.000086,0.000711,0.000713,0.000996,726,2024.05.13 06:50:00,1.07696,1.07700,0.00000,Negative,-0.000014,-0.000075,-0.000067,-0.000093,726,2024.05.15 07:17:00,1.08254,1.08246,1.08124,Positive,0.000059,0.000153,0.000111,0.000152
727,2024.04.03 12:00:00,1.07650,1.07651,0.00000,Positive,0.000474,-0.000786,-0.000970,-0.001374,727,2024.05.06 05:30:00,1.07636,1.07617,0.00000,Positive,0.000042,0.000709,0.000714,0.000997,727,2024.05.13 06:45:00,1.07695,1.07699,0.00000,Negative,-0.000031,-0.000081,-0.000069,-0.000095,727,2024.05.15 07:16:00,1.08253,1.08246,1.08124,Positive,0.000060,0.000153,0.000110,0.000151
728,2024.04.03 11:00:00,1.07645,1.07648,0.00000,Positive,0.000504,-0.000822,-0.000986,-0.001395,728,2024.05.06 05:15:00,1.07634,1.07616,0.00000,Positive,0.000031,0.000719,0.000718,0.001002,728,2024.05.13 06:40:00,1.07695,1.07699,0.00000,Negative,-0.000053,-0.000086,-0.000070,-0.000097,728,2024.05.15 07:15:00,1.08253,1.08245,1.08124,Positive,0.000061,0.000152,0.000110,0.000151
729,2024.04.03 10:00:00,1.07642,1.07647,0.00000,Positive,0.000542,-0.000859,-0.001002,-0.001415,729,2024.05.06 05:00:00,1.07632,1.07613,0.00000,Positive,0.000018,0.000728,0.000722,0.001008,729,2024.05.13 06:35:00,1.07695,1.07700,0.00000,Negative,-0.000057,-0.000086,-0.000070,-0.000097,729,2024.05.15 07:14:00,1.08252,1.08244,1.08124,Positive,0.000063,0.000152,0.000109,0.000150
730,2024.04.03 09:00:00,1.07637,1.07644,0.00000,Positive,0.000596,-0.000894,-0.001017,-0.001434,730,2024.05.06 04:45:00,1.07629,1.07611,0.00000,Positive,-0.000018,0.000732,0.000725,0.001011,730,2024.05.13 06:30:00,1.07696,1.07700,0.00000,Negative,-0.000065,-0.000086,-0.000070,-0.000096,730,2024.05.15 07:13:00,1.08251,1.08243,1.08123,Positive,0.000065,0.000151,0.000109,0.000149
731,2024.04.03 08:00:00,1.07629,1.07639,0.00000,Positive,0.000594,-0.000947,-0.001037,-0.001461,731,2024.05.06 04:30:00,1.07627,1.07608,0.00000,Positive,-0.000065,0.000736,0.000727,0.001013,731,2024.05.13 06:25:00,1.07697,1.07702,0.00000,Negative,-0.000057,-0.000081,-0.000068,-0.000095,731,2024.05.15 07:12:00,1.08250,1.08243,1.08123,Positive,0.000065,0.000150,0.000108,0.000148
732,2024.04.03 07:00:00,1.07620,1.07634,0.00000,Positive,0.000590,-0.001001,-0.001058,-0.001487,732,2024.05.06 04:15:00,1.07626,1.07607,0.00000,Positive,-0.000095,0.000746,0.000732,0.001019,732,2024.05.13 06:20:00,1.07699,1.07703,0.00000,Negative,-0.000033,-0.000073,-0.000066,-0.000091,732,2024.05.15 07:11:00,1.08249,1.08242,1.08123,Positive,0.000067,0.000149,0.000107,0.000147
733,2024.04.03 06:00:00,1.07609,1.07628,0.00000,Positive,0.000549,-0.001066,-0.001081,-0.001516,733,2024.05.06 04:00:00,1.07626,1.07607,0.00000,Positive,-0.000110,0.000762,0.000738,0.001027,733,2024.05.13 06:15:00,1.07700,1.07703,0.00000,Negative,-0.000027,-0.000071,-0.000065,-0.000090,733,2024.05.15 07:10:00,1.08248,1.08241,1.08123,Positive,0.000067,0.000148,0.000106,0.000146
734,2024.04.03 05:00:00,1.07600,1.07624,0.00000,Negative,0.000518,-0.001126,-0.001102,-0.001543,734,2024.05.06 03:45:00,1.07630,1.07609,0.00000,Positive,-0.000092,0.000789,0.000748,0.001039,734,2024.05.13 06:10:00,1.07700,1.07703,0.00000,Negative,-0.000032,-0.000072,-0.000065,-0.000091,734,2024.05.15 07:09:00,1.08248,1.08240,1.08122,Positive,0.000068,0.000147,0.000106,0.000144
735,2024.04.03 04:00:00,1.07592,1.07621,0.00000,Negative,0.000494,-0.001183,-0.001121,-0.001568,735,2024.05.06 03:30:00,1.07632,1.07609,0.00000,Positive,-0.000062,0.000817,0.000757,0.001051,735,2024.05.13 06:05:00,1.07700,1.07704,0.00000,Negative,-0.000038,-0.000073,-0.000066,-0.000091,735,2024.05.15 07:08:00,1.08246,1.08239,1.08122,Positive,0.000067,0.000145,0.000105,0.000143
736,2024.04.03 03:00:00,1.07585,1.07618,0.00000,Negative,0.000490,-0.001234,-0.001138,-0.001590,736,2024.05.06 03:15:00,1.07634,1.07609,0.00000,Positive,-0.000043,0.000842,0.000766,0.001061,736,2024.05.13 06:00:00,1.07701,1.07704,0.00000,Negative,-0.000042,-0.000073,-0.000066,-0.000091,736,2024.05.15 07:07:00,1.08245,1.08238,1.08122,Positive,0.000063,0.000143,0.000103,0.000142
737,2024.04.03 02:00:00,1.07579,1.07616,0.00000,Negative,0.000488,-0.001285,-0.001155,-0.001611,737,2024.05.06 03:00:00,1.07634,1.07608,0.00000,Positive,-0.000052,0.000858,0.000771,0.001068,737,2024.05.13 05:55:00,1.07701,1.07705,0.00000,Negative,-0.000040,-0.000071,-0.000065,-0.000090,737,2024.05.15 07:06:00,1.08244,1.08237,1.08122,Positive,0.000060,0.000141,0.000102,0.000140
738,2024.04.03 01:00:00,1.07571,1.07612,0.00000,Negative,0.000478,-0.001338,-0.001171,-0.001632,738,2024.05.06 02:45:00,1.07634,1.07607,0.00000,Positive,-0.000053,0.000877,0.000777,0.001075,738,2024.05.13 05:50:00,1.07702,1.07705,0.00000,Negative,-0.000037,-0.000069,-0.000065,-0.000090,738,2024.05.15 07:05:00,1.08243,1.08236,1.08121,Positive,0.000055,0.000139,0.000101,0.000139
